RAD1_cam1_X,RAD1_cam1_Y,RAD1_cam2_X,RAD1_cam2_Y,RAD2_cam1_X,RAD2_cam1_Y,RAD2_cam2_X,RAD2_cam2_Y,RAD3_cam1_X,RAD3_cam1_Y,RAD3_cam2_X,RAD3_cam2_Y,MCIII1_cam1_X,MCIII1_cam1_Y,MCIII1_cam2_X,MCIII1_cam2_Y,MCIII2_cam1_X,MCIII2_cam1_Y,MCIII2_cam2_X,MCIII2_cam2_Y,MCIII3_cam1_X,MCIII3_cam1_Y,MCIII3_cam2_X,MCIII3_cam2_Y
481.334527005,86.0497452428,573.603926046,73.4079724624,486.435791868,108.619507367,561.364862388,98.468270503,483.890108656,143.401714044,572.904916161,132.745569965,686.264296473,663.371860216,762.216814969,720.151864124,706.816552285,662.705598203,745.112910055,720.578422405,715.093818081,679.4218987,773.775753175,743.526717871
481.350226759,85.8789511231,573.579095681,73.5134541899,486.395119137,108.523043047,561.431270418,98.4386189574,483.627510668,143.43257612,572.927184196,132.650197527,686.221123197,663.874929447,761.756552513,720.52677702,706.996646205,663.083832703,744.79084429,721.15152005,715.448256488,679.996250288,773.217070244,743.983206363
481.349773284,85.8080464096,573.575795141,73.447296217,486.633341502,108.492894058,561.535614778,98.5417296946,483.722392678,143.244188377,572.959200559,132.750857896,686.472825786,664.115107208,761.611262048,721.122694609,707.224332486,663.447783132,744.366873635,721.580262096,715.526248522,680.206982982,772.685661036,744.342177986
481.344494931,85.8238570897,573.644870099,73.3168002021,486.574017832,108.334041719,561.371564285,98.5547749969,483.787487382,143.436780467,572.968870105,132.685547413,686.68522134,664.72171864,761.03278627,721.539419243,707.334896903,663.817692093,743.896772769,721.930754348,715.820789383,680.829812943,772.171318474,745.08513809
481.417109651,85.8497731567,573.563311438,73.3973522427,486.618856203,108.614692727,561.394924241,98.4200090418,483.6541014,143.448094656,572.951992914,132.748923458,686.776395117,665.23760113,760.43986825,722.011905761,707.626254657,664.250211626,743.507903734,722.229779845,716.061196811,681.096466045,771.796643144,745.571386336
481.243696941,85.8353490026,573.572447653,73.3417992801,486.349458773,108.83676389,561.305022871,98.5641752321,483.739082146,143.277141731,572.951225213,132.710881169,686.878830171,665.523392538,760.212018616,722.630859161,707.681475522,664.545888824,743.05065004,722.7165179,716.018261679,681.693343245,771.265537643,745.845066146
481.117297211,85.8437500107,573.615221619,73.3575912682,486.460978435,108.734496479,561.289524865,98.4941040165,483.731643472,143.29282295,572.926882554,132.708209693,687.303116781,666.191815148,759.671380983,722.965896851,707.834188103,665.060556649,742.526288191,723.324252515,716.246862852,682.130711412,770.837948967,746.655473358
481.389659186,85.7808749088,573.641581264,73.4913997664,486.500267588,108.877649847,561.379562926,98.5818052397,483.710007358,143.610257144,572.865000772,132.769635666,687.212592151,666.420524148,759.312978128,723.529190737,707.953609413,665.611363003,742.132342362,723.78393839,716.339559075,682.652345046,770.243270102,747.105312879
481.31022522,86.0941963683,573.500620651,73.5343837642,486.373428863,108.565703521,561.375122349,98.5892829407,483.697721918,143.32587442,572.939563638,132.772855443,687.501006494,666.899235084,759.035513644,724.140011509,708.150846664,665.906819034,741.605030418,724.304901196,716.521007067,682.947150419,769.81687883,747.926835824
481.208783813,85.9127908108,573.561625177,73.4748368249,486.598663461,108.506596539,561.39526694,98.4246236765,483.456507912,143.274732269,572.868342748,132.877468789,687.700837539,667.351883756,758.189697678,724.526824017,708.131016733,666.396628015,740.964800065,724.6697412,716.62990713,683.448111802,768.921960147,748.358944644
481.170980221,86.1785425587,573.534382571,73.5117002585,486.403205355,108.682344822,561.33154842,98.5436535804,483.671595097,143.588670771,572.846461268,132.785192213,687.715189797,667.736967421,757.749086417,725.125992475,708.493021176,666.767268694,740.592910152,725.181430733,716.869359473,684.06716464,768.340665085,748.732651871
481.310583736,86.0939572629,573.480984941,73.4629918601,486.317760663,108.654331004,561.286827146,98.4941710867,483.6064775,143.479971415,572.920473749,132.747508085,687.836118562,668.137224,758,725.5,708.694448912,667.106128886,740.144415731,725.770535448,716.966653712,684.353398925,768.010317005,749.236376153
481.295209838,85.9510217243,573.474218011,73.4239539619,486.288105909,108.853831779,561.5,98.5,483.698989367,143.333986006,572.883788317,132.789962791,687.820153329,668.59652673,756.94215414,726.238409767,708.675480874,667.429625721,739.531168314,726.15240711,717.114612963,684.986269623,767.715626266,749.815656957
481.213176823,85.6226194159,573.442188147,73.3724262042,486.340560577,108.710637491,561.284983381,98.4942588047,483.671620585,143.443870467,572.797481726,132.818265849,687.928622367,668.87443751,756.314151542,726.629217989,708.768821614,668.049503464,739.129484511,726.565598705,717.265179499,685.408180791,767.245253068,750.378263709
481.32980083,85.8162021094,573.605674573,73.6228703324,486.577268446,108.508450922,561.244350622,98.5756159982,483.672083666,143.21716567,572.993250408,132.885102338,688.188262967,669.387619782,755.981672568,727.405328248,709.006855211,668.412677161,738.740701033,727.007582449,717.479529275,685.679856033,766.689457975,750.988443208
481.139190499,85.8606772153,573.608172585,73.3941908592,486.347003736,108.640489782,561.320270505,98.4118725481,483.555356268,143.352324952,572.843555047,132.752849303,688.207080862,670.159534917,755.432202843,727.446047577,709.015712895,668.73288543,738.246968076,727.403519239,717.480323214,686.302904866,765.959801045,751.342633081
481.114839456,85.4019672827,573.348830215,73.5164707172,486.355006457,108.462093748,561.072347386,98.5127946397,483.536973621,143.547139073,572.86233342,132.952789056,688.506714803,670.619636743,754.982179645,728.182178901,709.096940479,669.045116111,737.839187282,728.077333259,717.844173065,686.912767584,765.614553871,752.028826247
481.145757252,85.904918223,573.441240135,73.6878906094,486.306980536,108.79711765,561.324447171,98.5613495536,483.795597243,143.440832643,572.887177039,132.83083362,688.63899113,671.057963311,754.858578116,728.965898402,709.452148626,669.653167578,737.364694204,728.781098661,718.220700632,687.320595058,765.174426319,752.769854794
481.078052684,86.034342953,573.45161372,73.4442717788,486.655129162,108.623027493,561.177255523,98.3793810709,483.661421663,143.571060093,572.732476875,132.951936434,688.636763529,671.560421136,754.068068334,729.540519407,709.504880341,670.249469547,736.696381587,728.995940153,718.462337431,687.970411932,764.353748374,753.223644324
481.031610172,86.1616528506,573.423639567,73.591331723,486.378312214,108.722903953,561.212939148,98.776512904,483.622251109,143.47688576,572.787141382,132.726175344,689.113106642,671.833764088,753.546817678,729.847896662,709.864892978,670.603727542,736.244775842,729.759481924,718.596795399,688.262039397,764.08460478,753.926694214
481.181215983,85.938135829,573.367064146,73.6352410172,486.286712973,108.846938907,561.317181878,98.4177358166,483.500163868,143.451707169,572.738073616,132.897404882,689.324937936,672.264415372,753.198613799,730.537173264,709.644338487,670.865340064,735.755353517,730.163375324,718.376940171,688.65448477,763.5,754.5
481.162630628,85.8990738098,573.541415904,73.6451950888,486.389305719,108.626103862,561.12156638,98.6264808262,483.607659925,143.357169926,572.800570405,132.924449127,689.420356142,672.566974344,752.616988366,730.983643503,709.847377377,671.36858867,735.241028839,730.882281739,718.78854692,689.354846149,762.856613212,755.052862438
481.208119235,86.0235109034,573.371594112,73.5446785483,486.445037645,108.613199391,561.19143252,98.5732846952,483.687599374,143.462686276,572.788569597,132.865839846,689.4965572,673.392301134,752.287452869,731.632989692,710.026658005,671.909128928,734.771713645,731.186781591,718.95397807,690.032193937,762.521144371,755.675130302
481.160253658,85.7481473095,573.448640127,73.5745880024,486.508147092,108.31858779,561.169403091,98.5297274275,483.547984412,143.599880347,572.717702791,132.846047211,689.662760655,673.829912188,751.758715305,732.073399695,710.255151943,672.254823996,734.314499941,731.711716984,718.920262578,690.326157786,761.867804453,756.164034523
481.010736771,85.9403996572,573.429397043,73.4718248867,486.257135607,108.665653004,561.005920461,98.6926675027,483.618688014,143.433094393,572.832021492,132.896455184,689.824226974,674.321956943,751.525152371,732.629001504,710.38546769,672.679031316,733.853762143,732.089853226,719.057322677,690.900109773,761.108068713,756.575293396
481.196283206,85.9857259189,573.374662011,73.5274841967,486.173901739,108.876803889,561.126774126,98.4857073908,483.538331277,143.620408852,572.803176137,132.90636663,689.766448181,674.734984087,750.733146684,733.00851706,710.309085738,673.301642947,733.215217003,732.677974564,719.154845646,691.314293017,760.492933021,757.268964826
481.152404527,86.1305496061,573.340631527,73.6306060149,486.350775514,108.884934526,561.218395938,98.7743147156,483.615652625,143.505865219,572.843663355,132.84424482,689.892492248,675.138053503,750.173475775,733.663275105,710.500193487,673.573306856,733.038447672,733.432135812,719.245619686,691.706679606,760.220810911,757.923083824
481.138177137,86.0854046082,573.4418395,73.4329080159,486.32493149,108.691080067,561.095541153,98.5397498558,483.58230204,143.164295393,572.749705019,132.791614971,689.890910033,675.623926422,750.037296973,734.423031851,710.836872137,674.28559765,732.380227275,733.993290265,719.467673236,692.343626076,759.539151252,758.54795555
481.077613701,85.6428859394,573.363441643,73.6462836107,486.271076989,108.612671289,561.239235801,98.7073180756,483.467084991,143.487680021,572.755836645,133.047254347,690.230299495,676.126179893,749.212762463,735.026345236,710.778724104,674.513460155,731.800732866,734.460239837,719.395374157,693.075428707,759.152777342,759.378318026
481.132590385,85.5884597818,573.410416491,73.5745379807,486.318099241,108.692873908,561.212450543,98.6669572051,483.641853222,143.461929604,572.714300222,132.848304473,690.293862504,676.613262352,748.886572874,735.658890288,711.04170585,675.073666089,731.289977732,734.931603668,719.648608294,693.273437108,758.230244915,759.708080458
481.163082732,86.0480687812,573.256823801,73.5521544951,486.284617975,108.922226446,561.116111542,98.6678309649,483.776632873,143.317308306,572.724390926,132.827925384,690.326147929,677.060447081,748.303131023,736.135657083,711.133926615,675.519217018,730.709298507,735.344690196,719.537327043,694.095719661,757.87079406,760.733433576
480.943573339,85.9467993161,573.480825508,73.6156931573,486.345753058,108.871105389,561.193455017,98.5784622501,483.384429327,143.308175772,572.807075984,132.778419808,690.405666377,677.994080186,748.5,736.5,711.188279947,676.212037249,730.215239691,736.256553286,719.84822061,694.643957769,757.176474873,761.176049094
481.182650969,85.6059621638,573.431053693,73.5522097348,486.148472173,108.682658957,561.148989622,98.5917640057,483.358537097,143.603888499,572.791043975,132.944460771,690.527846643,678.152556229,747.340338123,737.515125898,711.347963902,676.560937436,729.884243683,736.59200352,719.881958198,695.105414332,756.518070631,761.985084129
480.946516658,85.7200420714,573.259004688,73.6916620633,486.241720267,108.779050783,561.152757363,98.6098252628,483.629958067,143.368772469,572.679931126,133.086070164,690.810929664,678.89387047,746.697152685,737.952012115,711.482704386,677.176382892,729.135163911,737.389819517,720.096241927,695.745276752,755.728685029,762.460159423
480.876008831,85.8875782481,573.305155913,73.593928222,486.176439246,108.755456222,561.160153435,98.6462576393,483.432173726,143.311433566,572.695513235,132.934825043,690.83550542,679.347886581,746.329862931,738.673265117,711.405942349,677.78050966,728.365701709,738.015191743,720.124413493,696.328674443,755.463599794,763.109858082
481.5,86,573.399938473,73.6754564652,486.366013583,108.5814602,561.053932183,98.730025578,483.383578982,143.378076955,572.66494434,133.002397391,690.904929725,680.00882878,746,739,711.500948435,678.185514609,728.029414746,738.610811888,720.363414706,696.739484227,754.568880393,763.752167655
480.763082356,85.9444549467,573.423644203,73.6309393254,486.136090704,108.604042556,561.263328424,98.6981346097,483.272360809,143.472667399,572.722667512,132.979588468,691.024823026,680.596338826,745.20558729,739.854390178,711.388548151,678.854830001,727.600784296,739.174127977,720.211478937,697.479338072,753.5,764.5
480.93915631,85.9973954744,573.309675709,73.5824406485,486.304603511,108.951270267,561.054621088,98.5580477221,483.4379481,143.563124888,572.772920806,132.929893063,690.994987171,681.227580369,744.5,740.5,711.831654386,679.240365776,727.182821711,739.743177569,720.390820831,698.106645097,753.558732902,765.167518397
480.815088346,85.6604858746,573.256338687,73.769678219,486.090805501,108.865067355,561.105279803,98.6436332091,483.341868688,143.74135086,572.805325827,132.986007232,691.290729878,681.76301818,743.900393867,741.297016674,711.924949493,679.829704904,726.240297736,740.53044741,720.607474,698.702805198,752.832974622,765.941298894
480.941398382,85.8623055045,573.437696113,73.6988671291,486.158046061,108.857076289,561.257144389,98.5985292631,483.320026342,143.478703374,572.83924487,133.021937388,691.391385166,682.217519958,743.507203172,741.865140378,711.94646527,680.351985551,725.80493093,740.979696616,720.656491045,699.268092041,752.295444466,766.522677098
481.136757012,85.9960153781,573.398321757,73.7791506998,486.335881722,108.62913436,561.175161977,98.6292250493,483.470898364,143.664475093,572.918436752,132.89519653,691.457487453,682.550458852,743.133523759,742.638152306,711.884180346,680.817848673,725.416421653,741.651269178,720.838027224,699.976395045,751.469200007,767.210879207
481.054672246,86.138725308,573.460272041,73.5173954739,486.360589294,108.784825298,561.18923137,98.7492458356,483.318629631,143.687294463,572.684301457,132.923893743,691.478511419,683.143005557,742.471471654,743.313273225,712.20674476,681.479231782,724.823151622,742.310570734,720.960561025,700.411274548,751.070694598,767.825827533
481.224002011,86.2401913116,573.463733647,73.7078916058,486.061680068,108.91478106,561.304175817,98.5766059436,483.398297021,143.570440682,572.857290927,132.961666241,691.745567953,683.964060582,742.068967428,744.037033483,712.15726022,681.925749807,724.060002943,742.734414624,720.899015527,701.180493752,750.390486888,768.405510242
480.988161981,85.9451234654,573.386826689,73.6988438497,486.204639837,108.874080771,561.161319973,98.7349240504,483.194211882,143.568700422,572.807549996,133.088666576,691.73985827,684.441382245,741.254310255,744.414061346,712.248583888,682.525934511,723.563438444,743.527821667,721.167830878,701.649819261,749.852657219,769.194461249
